Chidamber-Kemerer metrics,Wed, 13 May 2020 15:03:46 CEST
Class,CBO,DIT,LCOM,NOC,RFC,WMC
"org.jabref.logic.bst.BibtexTextPrefix",3,0,1,0,3,12
"org.jabref.logic.bst.BibtexWidth",3,0,1,0,5,27
"org.jabref.logic.bst.ChangeCaseFunction",6,0,1,0,6,5
"org.jabref.logic.bst.FormatNameFunction",7,0,1,0,8,6
"org.jabref.logic.bst.PurifyFunction",5,0,1,0,6,4
"org.jabref.logic.bst.TextPrefixFunction",5,0,1,0,6,5
"org.jabref.logic.bst.VM",19,0,3,0,66,145
"org.jabref.logic.bst.VM.BstEntry",10,0,2,0,3,3
"org.jabref.logic.bst.VM.BstFunction",n/a,n/a,n/a,n/a,1,n/a
"org.jabref.logic.bst.VM.Identifier",2,0,1,0,2,2
"org.jabref.logic.bst.VM.MacroFunction",3,0,1,0,3,2
"org.jabref.logic.bst.VM.StackFunction",6,0,1,0,12,10
"org.jabref.logic.bst.VM.Variable",0,0,1,0,2,2
"org.jabref.logic.bst.VMException",8,0,0,0,1,1
"org.jabref.logic.bst.Warn",n/a,n/a,n/a,n/a,1,n/a
"org.jabref.logic.bst.WidthFunction",5,0,1,0,6,4
"org.jabref.logic.citationstyle.CSLAdapter",4,0,1,0,5,4
"org.jabref.logic.citationstyle.CSLAdapter.JabRefItemDataProvider",5,0,2,0,8,5
"org.jabref.logic.citationstyle.CitationStyle",8,0,4,0,14,23
"org.jabref.logic.citationstyle.CitationStyleCache",8,0,1,0,15,7
"org.jabref.logic.citationstyle.CitationStyleCache.BibDatabaseEntryListener",4,0,1,0,4,2
"org.jabref.logic.citationstyle.CitationStyleGenerator",7,0,1,0,9,5
"org.jabref.logic.citationstyle.CitationStyleOutputFormat",6,n/a,2,n/a,4,4
"org.jabref.logic.cleanup.CleanupPreferences",5,0,4,0,5,5
"org.jabref.logic.cleanup.CleanupPreset",6,0,2,0,17,16
"org.jabref.logic.cleanup.CleanupPreset.CleanupStep",3,n/a,0,n/a,0,0
"org.jabref.logic.cleanup.CleanupWorker",19,0,1,0,27,15
"org.jabref.logic.cleanup.Cleanups",21,0,1,0,11,13
"org.jabref.logic.cleanup.ConvertToBiblatexCleanup",7,0,1,0,6,4
"org.jabref.logic.cleanup.ConvertToBibtexCleanup",7,0,1,0,6,6
"org.jabref.logic.cleanup.DoiCleanup",10,0,1,0,9,8
"org.jabref.logic.cleanup.FileLinksCleanup",7,0,1,0,6,3
"org.jabref.logic.cleanup.ISSNCleanup",6,0,1,0,7,3
"org.jabref.logic.cleanup.MoveFieldCleanup",7,0,1,0,6,2
"org.jabref.logic.cleanup.MoveFilesCleanup",11,0,1,0,16,15
"org.jabref.logic.cleanup.RelativePathsCleanup",8,0,1,0,10,6
"org.jabref.logic.cleanup.RenamePdfCleanup",12,0,1,0,21,17
"org.jabref.logic.cleanup.UpgradePdfPsToFileCleanup",8,0,1,0,9,5
"org.jabref.logic.exporter.BibDatabaseWriter",34,0,2,1,55,32
"org.jabref.logic.exporter.BibDatabaseWriter.SaveSessionFactory",n/a,n/a,n/a,n/a,1,n/a
"org.jabref.logic.exporter.BibTeXMLExporter",22,1,1,0,14,34
"org.jabref.logic.exporter.BibtexDatabaseWriter",23,1,1,0,25,17
"org.jabref.logic.exporter.Exporter",17,0,4,8,7,5
"org.jabref.logic.exporter.ExporterFactory",21,0,2,0,16,8
"org.jabref.logic.exporter.FileSaveSession",12,1,3,0,13,12
"org.jabref.logic.exporter.GroupSerializer",16,0,1,0,34,19
"org.jabref.logic.exporter.MSBibExporter",10,1,1,0,10,3
"org.jabref.logic.exporter.MetaDataSerializer",11,0,1,0,23,17
"org.jabref.logic.exporter.ModsExporter",36,1,1,0,55,66
"org.jabref.logic.exporter.OOCalcDatabase",9,0,1,0,12,6
"org.jabref.logic.exporter.OpenDocumentRepresentation",9,0,1,0,12,6
"org.jabref.logic.exporter.OpenDocumentSpreadsheetCreator",7,1,1,0,12,13
"org.jabref.logic.exporter.OpenOfficeDocumentCreator",7,1,1,0,12,12
"org.jabref.logic.exporter.SaveException",18,0,3,0,12,12
"org.jabref.logic.exporter.SavePreferences",18,0,1,0,19,18
"org.jabref.logic.exporter.SavePreferences.DatabaseSaveType",5,n/a,0,n/a,0,0
"org.jabref.logic.exporter.SaveSession",15,0,7,2,11,9
"org.jabref.logic.exporter.StringSaveSession",3,1,1,0,7,5
"org.jabref.logic.exporter.TemplateExporter",17,1,1,0,25,30
"org.jabref.logic.exporter.VerifyingWriter",8,0,1,0,4,8
"org.jabref.logic.exporter.XmpExporter",7,1,1,0,8,7
"org.jabref.logic.exporter.XmpPdfExporter",7,1,1,0,6,3
"org.jabref.logic.formatter.Formatters",28,0,1,0,8,11
"org.jabref.logic.formatter.IdentityFormatter",3,1,5,0,6,5
"org.jabref.logic.formatter.bibtexfields.AddBracesFormatter",3,1,5,0,6,6
"org.jabref.logic.formatter.bibtexfields.ClearFormatter",10,1,5,0,6,5
"org.jabref.logic.formatter.bibtexfields.EscapeUnderscoresFormatter",3,1,5,0,6,5
"org.jabref.logic.formatter.bibtexfields.HtmlToLatexFormatter",9,1,5,0,7,19
"org.jabref.logic.formatter.bibtexfields.HtmlToUnicodeFormatter",6,1,5,0,7,5
"org.jabref.logic.formatter.bibtexfields.LatexCleanupFormatter",3,1,5,0,6,5
"org.jabref.logic.formatter.bibtexfields.NormalizeDateFormatter",5,1,5,0,7,5
"org.jabref.logic.formatter.bibtexfields.NormalizeEnDashesFormatter",3,1,5,0,6,5
"org.jabref.logic.formatter.bibtexfields.NormalizeMonthFormatter",6,1,5,0,7,5
"org.jabref.logic.formatter.bibtexfields.NormalizeNamesFormatter",8,1,5,0,8,5
"org.jabref.logic.formatter.bibtexfields.NormalizePagesFormatter",6,1,5,0,7,8
"org.jabref.logic.formatter.bibtexfields.OrdinalsToSuperscriptFormatter",4,1,5,0,6,6
"org.jabref.logic.formatter.bibtexfields.RegexFormatter",3,1,5,0,8,10
"org.jabref.logic.formatter.bibtexfields.RemoveBracesFormatter",6,1,5,0,7,12
"org.jabref.logic.formatter.bibtexfields.RemoveHyphenatedNewlinesFormatter",3,1,5,0,6,5
"org.jabref.logic.formatter.bibtexfields.RemoveNewlinesFormatter",5,1,5,0,6,5
"org.jabref.logic.formatter.bibtexfields.UnicodeToLatexFormatter",7,1,5,0,6,13
"org.jabref.logic.formatter.bibtexfields.UnitsToLatexFormatter",6,1,5,0,7,10
"org.jabref.logic.formatter.casechanger.CapitalizeFormatter",5,1,5,0,9,5
"org.jabref.logic.formatter.casechanger.LowerCaseFormatter",6,1,5,0,9,5
"org.jabref.logic.formatter.casechanger.ProtectTermsFormatter",9,1,5,0,9,9
"org.jabref.logic.formatter.casechanger.SentenceCaseFormatter",7,1,5,0,10,5
"org.jabref.logic.formatter.casechanger.Title",7,0,1,0,6,7
"org.jabref.logic.formatter.casechanger.TitleCaseFormatter",6,1,5,0,11,7
"org.jabref.logic.formatter.casechanger.TitleParser",3,0,1,0,5,11
"org.jabref.logic.formatter.casechanger.UpperCaseFormatter",5,1,5,0,9,5
"org.jabref.logic.formatter.casechanger.Word",9,0,3,0,8,16
"org.jabref.logic.formatter.minifier.MinifyNameListFormatter",4,1,5,0,7,11
"org.jabref.logic.groups.DefaultGroupsFactory",8,0,1,0,5,2
"org.jabref.logic.help.HelpFile",42,n/a,1,n/a,2,2
"org.jabref.logic.importer.EntryBasedFetcher",n/a,n/a,n/a,n/a,1,n/a
"org.jabref.logic.importer.EntryBasedParserFetcher",n/a,n/a,n/a,n/a,6,n/a
"org.jabref.logic.importer.FetcherException",39,1,0,0,6,3
"org.jabref.logic.importer.FetcherResult",2,0,2,0,3,3
"org.jabref.logic.importer.FulltextFetcher",n/a,n/a,n/a,n/a,2,n/a
"org.jabref.logic.importer.FulltextFetchers",14,0,1,0,20,8
"org.jabref.logic.importer.IdBasedFetcher",n/a,n/a,n/a,n/a,1,n/a
"org.jabref.logic.importer.IdBasedParserFetcher",n/a,n/a,n/a,n/a,11,n/a
"org.jabref.logic.importer.IdFetcher",n/a,n/a,n/a,n/a,2,n/a
"org.jabref.logic.importer.IdParserFetcher",n/a,n/a,n/a,n/a,7,n/a
"org.jabref.logic.importer.ImportException",4,1,0,0,4,3
"org.jabref.logic.importer.ImportFormatPreferences",34,0,2,0,8,8
"org.jabref.logic.importer.ImportFormatReader",43,0,1,0,35,18
"org.jabref.logic.importer.ImportFormatReader.CheckedFunction",n/a,n/a,n/a,n/a,1,n/a
"org.jabref.logic.importer.ImportFormatReader.UnknownFormatImport",6,0,0,0,1,1
"org.jabref.logic.importer.ImportInspector",n/a,n/a,n/a,n/a,2,n/a
"org.jabref.logic.importer.Importer",30,0,4,21,20,16
"org.jabref.logic.importer.OpenDatabase",17,0,1,0,21,11
"org.jabref.logic.importer.OutputPrinter",n/a,n/a,n/a,n/a,3,n/a
"org.jabref.logic.importer.ParseException",21,0,0,0,3,3
"org.jabref.logic.importer.Parser",n/a,n/a,n/a,n/a,1,n/a
"org.jabref.logic.importer.ParserResult",60,0,7,0,37,33
"org.jabref.logic.importer.SearchBasedFetcher",n/a,n/a,n/a,n/a,1,n/a
"org.jabref.logic.importer.SearchBasedParserFetcher",n/a,n/a,n/a,n/a,7,n/a
"org.jabref.logic.importer.WebFetcher",n/a,n/a,n/a,n/a,2,n/a
"org.jabref.logic.importer.WebFetchers",40,0,7,0,22,15
"org.jabref.logic.importer.fetcher.ACS",6,0,2,0,8,4
"org.jabref.logic.importer.fetcher.AbstractIsbnFetcher",12,0,3,3,9,5
"org.jabref.logic.importer.fetcher.ArXiv",18,0,5,0,32,30
"org.jabref.logic.importer.fetcher.ArXiv.ArXivEntry",8,0,1,0,16,12
"org.jabref.logic.importer.fetcher.AstrophysicsDataSystem",21,0,4,0,25,11
"org.jabref.logic.importer.fetcher.BibsonomyScraper",6,0,1,0,5,2
"org.jabref.logic.importer.fetcher.CrossRef",21,0,3,0,41,21
"org.jabref.logic.importer.fetcher.DBLPFetcher",13,0,5,0,13,6
"org.jabref.logic.importer.fetcher.DiVA",8,0,5,0,10,6
"org.jabref.logic.importer.fetcher.DoiFetcher",21,0,4,0,17,7
"org.jabref.logic.importer.fetcher.DoiResolution",7,0,2,0,18,8
"org.jabref.logic.importer.fetcher.GoogleScholar",15,0,3,0,33,20
"org.jabref.logic.importer.fetcher.GvkFetcher",6,0,4,0,9,10
"org.jabref.logic.importer.fetcher.IEEE",7,0,2,0,5,10
"org.jabref.logic.importer.fetcher.IacrEprintFetcher",12,0,2,0,21,24
"org.jabref.logic.importer.fetcher.IsbnFetcher",8,1,4,0,12,7
"org.jabref.logic.importer.fetcher.IsbnViaChimboriFetcher",8,1,2,0,18,9
"org.jabref.logic.importer.fetcher.IsbnViaEbookDeFetcher",9,1,3,0,13,4
"org.jabref.logic.importer.fetcher.LibraryOfCongress",6,0,3,0,7,4
"org.jabref.logic.importer.fetcher.MathSciNet",16,0,5,0,19,8
"org.jabref.logic.importer.fetcher.MedlineFetcher",15,0,5,0,22,23
"org.jabref.logic.importer.fetcher.MrDLibFetcher",11,0,2,0,28,7
"org.jabref.logic.importer.fetcher.OpenAccessDoi",6,0,3,0,11,5
"org.jabref.logic.importer.fetcher.RfcFetcher",8,0,4,0,8,6
"org.jabref.logic.importer.fetcher.ScienceDirect",7,0,2,0,25,10
"org.jabref.logic.importer.fetcher.SpringerLink",6,0,2,0,10,4
"org.jabref.logic.importer.fetcher.TitleFetcher",10,0,3,0,10,5
"org.jabref.logic.importer.fetcher.TrustLevel",11,n/a,1,n/a,2,2
"org.jabref.logic.importer.fetcher.ZbMATH",13,0,4,0,14,5
"org.jabref.logic.importer.fileformat.BibTeXMLImporter",11,1,5,0,34,45
"org.jabref.logic.importer.fileformat.BiblioscapeImporter",6,1,5,0,8,73
"org.jabref.logic.importer.fileformat.BibtexImporter",9,1,6,0,13,15
"org.jabref.logic.importer.fileformat.BibtexParser",38,0,3,0,79,144
"org.jabref.logic.importer.fileformat.CopacImporter",6,1,6,0,11,29
"org.jabref.logic.importer.fileformat.CustomImporter",9,1,3,0,20,16
"org.jabref.logic.importer.fileformat.EndnoteImporter",10,1,6,0,15,61
"org.jabref.logic.importer.fileformat.EndnoteXmlImporter",15,1,7,0,32,32
"org.jabref.logic.importer.fileformat.FreeCiteImporter",12,1,5,0,15,22
"org.jabref.logic.importer.fileformat.GvkParser",5,0,1,0,10,89
"org.jabref.logic.importer.fileformat.InspecImporter",7,1,5,0,8,25
"org.jabref.logic.importer.fileformat.IsiImporter",9,1,7,0,18,78
"org.jabref.logic.importer.fileformat.MedlineImporter",63,1,6,0,159,152
"org.jabref.logic.importer.fileformat.MedlinePlainImporter",9,1,6,0,19,84
"org.jabref.logic.importer.fileformat.ModsImporter",40,1,5,0,52,81
"org.jabref.logic.importer.fileformat.MrDLibImporter",8,1,4,0,12,10
"org.jabref.logic.importer.fileformat.MrDLibImporter.MrDlibImporterHandler",4,0,1,0,7,20
"org.jabref.logic.importer.fileformat.MrDLibImporter.RankedBibEntry",3,0,0,0,1,1
"org.jabref.logic.importer.fileformat.MsBibImporter",5,1,5,0,7,8
"org.jabref.logic.importer.fileformat.OvidImporter",8,1,5,0,9,42
"org.jabref.logic.importer.fileformat.PdfContentImporter",17,1,7,0,29,87
"org.jabref.logic.importer.fileformat.PdfXmpImporter",9,1,8,0,14,10
"org.jabref.logic.importer.fileformat.RepecNepImporter",8,1,6,0,22,45
"org.jabref.logic.importer.fileformat.RisImporter",10,1,5,0,10,75
"org.jabref.logic.importer.fileformat.SilverPlatterImporter",7,1,5,0,8,35
"org.jabref.logic.importer.util.GroupsParser",22,0,1,0,40,36
"org.jabref.logic.importer.util.INSPIREBibtexFilterReader",1,0,1,0,4,14
"org.jabref.logic.importer.util.IdentifierParser",8,0,1,0,3,7
"org.jabref.logic.importer.util.JSONEntryParser",5,0,1,0,19,39
"org.jabref.logic.importer.util.JsonReader",2,0,1,0,2,3
"org.jabref.logic.importer.util.MetaDataParser",11,0,1,0,25,27
"org.jabref.logic.importer.util.OAI2Handler",4,0,2,0,9,21
"org.jabref.logic.integrity.ASCIICharacterChecker",5,0,1,0,6,3
"org.jabref.logic.integrity.AbbreviationChecker",5,0,1,0,5,4
"org.jabref.logic.integrity.BibStringChecker",7,0,1,0,5,5
"org.jabref.logic.integrity.BibTeXEntryTypeChecker",6,0,1,0,5,2
"org.jabref.logic.integrity.BibtexKeyChecker",7,0,1,0,7,3
"org.jabref.logic.integrity.BibtexKeyDuplicationChecker",8,0,1,0,6,3
"org.jabref.logic.integrity.BibtexkeyDeviationChecker",8,0,1,0,7,4
"org.jabref.logic.integrity.BooktitleChecker",4,0,1,0,3,3
"org.jabref.logic.integrity.BracesCorrector",0,0,1,0,1,4
"org.jabref.logic.integrity.BracketChecker",4,0,1,0,3,7
"org.jabref.logic.integrity.DOIValidityChecker",5,0,1,0,4,3
"org.jabref.logic.integrity.DateChecker",5,0,1,0,4,3
"org.jabref.logic.integrity.EditionChecker",5,0,1,0,5,5
"org.jabref.logic.integrity.EntryLinkChecker",8,0,1,0,7,8
"org.jabref.logic.integrity.FieldChecker",7,0,1,0,5,3
"org.jabref.logic.integrity.FieldCheckers",59,0,2,0,23,8
"org.jabref.logic.integrity.FileChecker",8,0,1,0,6,5
"org.jabref.logic.integrity.HTMLCharacterChecker",7,0,1,0,5,4
"org.jabref.logic.integrity.HowPublishedChecker",5,0,1,0,5,4
"org.jabref.logic.integrity.ISBNChecker",5,0,1,0,6,4
"org.jabref.logic.integrity.ISSNChecker",5,0,1,0,6,4
"org.jabref.logic.integrity.IntegrityCheck",22,0,1,0,24,7
"org.jabref.logic.integrity.IntegrityCheck.Checker",n/a,n/a,n/a,n/a,1,n/a
"org.jabref.logic.integrity.IntegrityMessage",16,0,3,0,9,10
"org.jabref.logic.integrity.JournalInAbbreviationListChecker",6,0,1,0,6,4
"org.jabref.logic.integrity.MonthChecker",5,0,1,0,5,5
"org.jabref.logic.integrity.NoBibtexFieldChecker",9,0,1,0,5,2
"org.jabref.logic.integrity.NoteChecker",5,0,1,0,5,4
"org.jabref.logic.integrity.PagesChecker",5,0,1,0,5,5
"org.jabref.logic.integrity.PersonNamesChecker",8,0,1,0,10,6
"org.jabref.logic.integrity.TitleChecker",5,0,1,0,5,8
"org.jabref.logic.integrity.TypeChecker",6,0,1,0,5,3
"org.jabref.logic.integrity.UrlChecker",4,0,1,0,3,3
"org.jabref.logic.integrity.ValidBibtexKeyChecker",4,0,1,0,4,3
"org.jabref.logic.integrity.ValueChecker",n/a,n/a,n/a,n/a,1,n/a
"org.jabref.logic.integrity.YearChecker",4,0,1,0,3,4
"org.jabref.logic.journals.Abbreviation",11,0,1,0,14,19
"org.jabref.logic.journals.AbbreviationParser",4,0,1,0,7,10
"org.jabref.logic.journals.AbbreviationWriter",3,0,1,0,4,3
"org.jabref.logic.journals.JournalAbbreviationLoader",26,0,1,0,18,13
"org.jabref.logic.journals.JournalAbbreviationPreferences",12,0,4,0,7,7
"org.jabref.logic.journals.JournalAbbreviationRepository",13,0,2,0,16,15
"org.jabref.logic.l10n.EncodingControl",1,0,1,0,2,5
"org.jabref.logic.l10n.Encodings",4,0,0,0,1,1
"org.jabref.logic.l10n.Languages",3,0,1,0,2,5
"org.jabref.logic.l10n.Localization",418,0,1,0,18,18
"org.jabref.logic.l10n.Localization.LocalizationBundle",1,0,2,0,5,5
"org.jabref.logic.l10n.LocalizationKey",2,0,1,0,4,4
"org.jabref.logic.l10n.LocalizationKeyParams",2,0,1,0,4,4
"org.jabref.logic.layout.AbstractParamLayoutFormatter",6,0,1,5,2,10
"org.jabref.logic.layout.Layout",15,0,2,0,11,20
"org.jabref.logic.layout.LayoutEntry",78,0,1,0,35,153
"org.jabref.logic.layout.LayoutFormatter",n/a,n/a,n/a,n/a,1,n/a
"org.jabref.logic.layout.LayoutFormatterPreferences",21,0,5,0,8,8
"org.jabref.logic.layout.LayoutHelper",9,0,2,0,14,62
"org.jabref.logic.layout.ParamLayoutFormatter",n/a,n/a,n/a,n/a,1,n/a
"org.jabref.logic.layout.StringInt",4,0,0,0,1,1
"org.jabref.logic.layout.format.AuthorAbbreviator",4,0,1,0,3,1
"org.jabref.logic.layout.format.AuthorAndToSemicolonReplacer",2,0,1,0,1,1
"org.jabref.logic.layout.format.AuthorAndsCommaReplacer",3,0,1,0,1,5
"org.jabref.logic.layout.format.AuthorAndsReplacer",3,0,1,0,1,6
"org.jabref.logic.layout.format.AuthorFirstAbbrLastCommas",3,0,1,0,2,1
"org.jabref.logic.layout.format.AuthorFirstAbbrLastOxfordCommas",3,0,1,0,2,1
"org.jabref.logic.layout.format.AuthorFirstFirst",3,0,1,0,2,1
"org.jabref.logic.layout.format.AuthorFirstFirstCommas",3,0,1,0,2,1
"org.jabref.logic.layout.format.AuthorFirstLastCommas",3,0,1,0,2,1
"org.jabref.logic.layout.format.AuthorFirstLastOxfordCommas",3,0,1,0,2,1
"org.jabref.logic.layout.format.AuthorLF_FF",3,0,1,0,3,1
"org.jabref.logic.layout.format.AuthorLF_FFAbbr",3,0,1,0,3,1
"org.jabref.logic.layout.format.AuthorLastFirst",3,0,1,0,2,1
"org.jabref.logic.layout.format.AuthorLastFirstAbbrCommas",3,0,1,0,2,1
"org.jabref.logic.layout.format.AuthorLastFirstAbbrOxfordCommas",3,0,1,0,2,1
"org.jabref.logic.layout.format.AuthorLastFirstAbbreviator",3,0,1,0,2,1
"org.jabref.logic.layout.format.AuthorLastFirstCommas",3,0,1,0,2,1
"org.jabref.logic.layout.format.AuthorLastFirstOxfordCommas",3,0,1,0,2,1
"org.jabref.logic.layout.format.AuthorNatBib",3,0,1,0,2,1
"org.jabref.logic.layout.format.AuthorOrgSci",4,0,1,0,7,3
"org.jabref.logic.layout.format.Authors",4,1,1,0,14,56
"org.jabref.logic.layout.format.CompositeFormat",2,0,1,0,5,5
"org.jabref.logic.layout.format.CreateBibORDFAuthors",3,0,1,0,2,5
"org.jabref.logic.layout.format.CreateDocBookAuthors",7,0,1,1,10,4
"org.jabref.logic.layout.format.CreateDocBookEditors",4,1,1,0,3,1
"org.jabref.logic.layout.format.CurrentDate",2,0,1,0,1,2
"org.jabref.logic.layout.format.DOICheck",3,0,1,0,2,3
"org.jabref.logic.layout.format.DOIStrip",3,0,1,0,2,2
"org.jabref.logic.layout.format.DateFormatter",2,0,1,0,2,2
"org.jabref.logic.layout.format.Default",2,0,1,0,2,3
"org.jabref.logic.layout.format.EntryTypeFormatter",5,0,1,0,5,1
"org.jabref.logic.layout.format.FileLink",5,0,1,0,9,10
"org.jabref.logic.layout.format.FileLinkPreferences",4,0,2,0,3,3
"org.jabref.logic.layout.format.FirstPage",3,0,1,0,1,3
"org.jabref.logic.layout.format.FormatPagesForHTML",2,0,1,0,1,1
"org.jabref.logic.layout.format.FormatPagesForXML",2,0,1,0,1,1
"org.jabref.logic.layout.format.GetOpenOfficeType",4,0,1,0,1,15
"org.jabref.logic.layout.format.HTMLChars",5,0,1,0,3,34
"org.jabref.logic.layout.format.HTMLParagraphs",2,0,1,0,1,5
"org.jabref.logic.layout.format.IfPlural",2,1,1,0,3,5
"org.jabref.logic.layout.format.Iso690FormatDate",3,0,1,0,1,5
"org.jabref.logic.layout.format.Iso690NamesAuthors",3,0,1,0,1,10
"org.jabref.logic.layout.format.JournalAbbreviator",5,0,1,0,4,2
"org.jabref.logic.layout.format.LastPage",3,0,1,0,1,4
"org.jabref.logic.layout.format.LatexToUnicodeFormatter",9,1,5,0,7,5
"org.jabref.logic.layout.format.NameFormatter",7,0,2,0,10,20
"org.jabref.logic.layout.format.NameFormatterPreferences",3,0,2,0,3,3
"org.jabref.logic.layout.format.NoSpaceBetweenAbbreviations",2,0,1,0,1,1
"org.jabref.logic.layout.format.NotFoundFormatter",3,0,1,0,4,3
"org.jabref.logic.layout.format.Number",3,0,2,0,2,2
"org.jabref.logic.layout.format.Ordinal",2,0,1,0,1,7
"org.jabref.logic.layout.format.RTFChars",5,0,1,0,6,75
"org.jabref.logic.layout.format.RemoveBrackets",5,0,1,0,1,3
"org.jabref.logic.layout.format.RemoveBracketsAddComma",2,0,1,0,1,4
"org.jabref.logic.layout.format.RemoveLatexCommandsFormatter",4,0,1,0,1,12
"org.jabref.logic.layout.format.RemoveTilde",3,0,1,0,1,4
"org.jabref.logic.layout.format.RemoveWhitespace",4,0,1,0,1,4
"org.jabref.logic.layout.format.Replace",2,1,1,0,3,4
"org.jabref.logic.layout.format.ReplaceUnicodeLigaturesFormatter",5,1,5,0,8,8
"org.jabref.logic.layout.format.RisAuthors",5,0,1,0,3,5
"org.jabref.logic.layout.format.RisKeywords",5,0,1,0,4,4
"org.jabref.logic.layout.format.RisMonth",3,0,1,0,2,2
"org.jabref.logic.layout.format.ToLowerCase",2,0,1,0,1,2
"org.jabref.logic.layout.format.ToUpperCase",2,0,1,0,1,2
"org.jabref.logic.layout.format.WrapContent",2,1,1,0,3,6
"org.jabref.logic.layout.format.WrapFileLinks",7,1,1,0,16,29
"org.jabref.logic.layout.format.WrapFileLinks.FormatEntry",1,0,2,0,4,4
"org.jabref.logic.layout.format.XMLChars",4,0,1,0,4,13
"org.jabref.logic.logging.JabRefLogger",1,0,1,0,8,3
"org.jabref.logic.logging.LogMessages",2,0,2,0,7,5
"org.jabref.logic.msbib.BibTeXConverter",8,0,1,0,14,18
"org.jabref.logic.msbib.MSBibConverter",10,0,1,0,16,19
"org.jabref.logic.msbib.MSBibDatabase",7,0,1,0,10,11
"org.jabref.logic.msbib.MSBibEntry",9,0,1,0,25,40
"org.jabref.logic.msbib.MSBibEntryType",1,n/a,0,n/a,0,0
"org.jabref.logic.msbib.MSBibMapping",8,0,5,0,19,7
"org.jabref.logic.msbib.MsBibAuthor",5,0,3,0,12,11
"org.jabref.logic.msbib.PageNumbers",3,0,1,0,5,8
"org.jabref.logic.net.ProgressInputStream",2,0,6,0,13,14
"org.jabref.logic.net.ProxyAuthenticator",1,0,1,0,1,3
"org.jabref.logic.net.ProxyPreferences",4,0,6,0,9,29
"org.jabref.logic.net.ProxyRegisterer",3,0,1,0,8,4
"org.jabref.logic.net.URLDownload",22,0,1,0,26,32
"org.jabref.logic.net.URLUtil",1,0,2,0,3,8
"org.jabref.logic.openoffice.CitationEntry",3,0,3,0,11,15
"org.jabref.logic.openoffice.OOBibStyle",20,0,3,0,54,121
"org.jabref.logic.openoffice.OOBibStyle.BibStyleMode",1,n/a,0,n/a,0,0
"org.jabref.logic.openoffice.OOPreFormatter",6,0,1,0,3,33
"org.jabref.logic.openoffice.OOUtil",6,0,3,0,17,35
"org.jabref.logic.openoffice.OOUtil.Formatting",1,n/a,0,n/a,0,0
"org.jabref.logic.openoffice.OpenOfficeFileSearch",4,0,1,0,5,14
"org.jabref.logic.openoffice.OpenOfficePreferences",7,0,6,0,20,20
"org.jabref.logic.openoffice.StyleLoader",6,0,1,0,17,18
"org.jabref.logic.openoffice.UndefinedBibtexEntry",4,1,1,0,3,2
"org.jabref.logic.openoffice.UndefinedParagraphFormatException",3,0,1,0,2,2
"org.jabref.logic.pdf.AnnotationImporter",n/a,n/a,n/a,n/a,1,n/a
"org.jabref.logic.pdf.EntryAnnotationImporter",8,0,1,0,6,4
"org.jabref.logic.pdf.FileAnnotationCache",10,0,1,0,12,5
"org.jabref.logic.pdf.PdfAnnotationImporter",5,0,1,0,25,17
"org.jabref.logic.pdf.TextExtractor",1,0,1,0,10,7
"org.jabref.logic.preferences.TimestampPreferences",6,0,4,0,8,8
"org.jabref.logic.protectedterms.ProtectedTermsList",7,0,2,0,15,18
"org.jabref.logic.protectedterms.ProtectedTermsLoader",12,0,1,0,26,25
"org.jabref.logic.protectedterms.ProtectedTermsParser",3,0,1,0,9,8
"org.jabref.logic.protectedterms.ProtectedTermsPreferences",2,0,4,0,5,5
"org.jabref.logic.remote.RemotePreferences",5,0,3,0,7,7
"org.jabref.logic.remote.RemoteUtil",1,0,1,0,2,2
"org.jabref.logic.remote.client.RemoteClient",5,0,1,0,10,5
"org.jabref.logic.remote.server.MessageHandler",n/a,n/a,n/a,n/a,1,n/a
"org.jabref.logic.remote.server.RemoteListenerServer",5,0,1,0,10,9
"org.jabref.logic.remote.server.RemoteListenerServerLifecycle",6,0,1,0,11,10
"org.jabref.logic.remote.server.RemoteListenerServerThread",3,0,1,0,6,3
"org.jabref.logic.remote.shared.Protocol",3,0,1,0,5,6
"org.jabref.logic.remote.shared.RemoteMessage",3,n/a,0,n/a,0,0
"org.jabref.logic.search.DatabaseSearcher",5,0,1,0,5,3
"org.jabref.logic.search.SearchQuery",19,0,1,0,22,21
"org.jabref.logic.search.SearchQueryHighlightListener",n/a,n/a,n/a,n/a,1,n/a
"org.jabref.logic.search.SearchQueryHighlightObservable",6,0,1,0,14,10
"org.jabref.logic.shared.DBMSConnection",7,0,3,0,17,6
"org.jabref.logic.shared.DBMSConnectionProperties",7,0,1,0,27,23
"org.jabref.logic.shared.DBMSProcessor",12,0,6,3,43,49
"org.jabref.logic.shared.DBMSSynchronizer",31,0,1,0,71,53
"org.jabref.logic.shared.MySQLProcessor",2,1,2,0,4,3
"org.jabref.logic.shared.OracleProcessor",7,1,2,0,14,6
"org.jabref.logic.shared.PostgreSQLProcessor",7,1,1,0,25,8
"org.jabref.logic.shared.event.ConnectionLostEvent",3,0,1,0,2,2
"org.jabref.logic.shared.event.SharedEntryNotPresentEvent",3,0,1,0,2,2
"org.jabref.logic.shared.event.UpdateRefusedEvent",4,0,3,0,4,4
"org.jabref.logic.shared.exception.InvalidDBMSConnectionPropertiesException",2,0,0,0,1,1
"org.jabref.logic.shared.exception.NotASharedDatabaseException",1,0,0,0,1,1
