Chidamber-Kemerer metrics,Wed, 13 May 2020 15:07:25 CEST
Class,CBO,DIT,LCOM,NOC,RFC,WMC
"org.jabref.gui.journals.ManageJournalAbbreviationsView",13,1,1,0,33,13
"org.jabref.gui.journals.ManageJournalAbbreviationsViewModel",16,1,3,0,52,53
"org.jabref.gui.journals.ManageJournalsAction",3,1,1,0,2,1
"org.jabref.gui.journals.UnabbreviateAction",12,0,1,0,16,4
"org.jabref.gui.journals.UndoableAbbreviator",8,0,1,0,13,11
"org.jabref.gui.journals.UndoableUnabbreviator",7,0,1,0,11,6
"org.jabref.gui.keyboard.CustomizeKeyBindingAction",3,1,1,0,2,1
"org.jabref.gui.keyboard.KeyBinding",17,n/a,4,n/a,6,5
"org.jabref.gui.keyboard.KeyBindingCategory",5,n/a,1,n/a,4,2
"org.jabref.gui.keyboard.KeyBindingRepository",25,0,1,0,20,26
"org.jabref.gui.keyboard.KeyBindingViewModel",8,0,2,0,20,23
"org.jabref.gui.keyboard.KeyBindingsDialogView",12,1,1,0,17,5
"org.jabref.gui.keyboard.KeyBindingsDialogViewModel",8,1,1,0,22,13
"org.jabref.gui.libraryproperties.LibraryPropertiesAction",7,1,1,0,6,2
"org.jabref.gui.libraryproperties.LibraryPropertiesDialogView",13,1,1,0,58,17
"org.jabref.gui.libraryproperties.LibraryPropertiesDialogViewModel",11,0,8,0,36,18
"org.jabref.gui.logging.ApplicationInsightsAppender",3,3,2,0,13,4
"org.jabref.gui.logging.ApplicationInsightsAppender.Builder",1,2,1,0,5,1
"org.jabref.gui.logging.ApplicationInsightsLogEvent",1,0,1,0,20,19
"org.jabref.gui.logging.GuiAppender",3,3,2,0,8,3
"org.jabref.gui.logging.GuiAppender.Builder",1,2,1,0,5,1
"org.jabref.gui.maintable.BibEntryTableViewModel",20,0,1,0,14,9
"org.jabref.gui.maintable.CellFactory",11,0,1,0,9,4
"org.jabref.gui.maintable.ColumnPreferences",8,0,2,0,3,3
"org.jabref.gui.maintable.FieldColumn",14,1,1,0,12,14
"org.jabref.gui.maintable.MainTable",35,0,8,0,59,40
"org.jabref.gui.maintable.MainTableColumn",7,0,1,1,6,3
"org.jabref.gui.maintable.MainTableColumnFactory",36,0,4,0,60,46
"org.jabref.gui.maintable.MainTableColumnModel",13,0,3,0,18,23
"org.jabref.gui.maintable.MainTableColumnModel.Type",5,n/a,2,n/a,7,7
"org.jabref.gui.maintable.MainTableDataModel",15,0,2,0,18,9
"org.jabref.gui.maintable.MainTableNameFormatter",4,0,1,0,7,7
"org.jabref.gui.maintable.MainTablePreferences",5,0,3,0,4,4
"org.jabref.gui.maintable.PersistenceVisualStateTable",5,0,1,0,7,2
"org.jabref.gui.maintable.RightClickMenu",23,0,1,0,29,12
"org.jabref.gui.maintable.SmartConstrainedResizePolicy",1,0,1,0,6,10
"org.jabref.gui.menus.ChangeEntryTypeMenu",15,0,3,0,19,11
"org.jabref.gui.menus.FileHistoryMenu",7,0,1,0,16,9
"org.jabref.gui.mergeentries.DiffHighlighting",1,0,1,0,7,21
"org.jabref.gui.mergeentries.FetchAndMergeEntry",27,0,2,0,32,18
"org.jabref.gui.mergeentries.MergeEntries",16,0,1,0,39,57
"org.jabref.gui.mergeentries.MergeEntries.DefaultRadioButtonSelectionMode",2,n/a,0,n/a,0,0
"org.jabref.gui.mergeentries.MergeEntries.DiffMode",2,n/a,1,n/a,2,1
"org.jabref.gui.mergeentries.MergeEntriesAction",15,1,1,0,19,4
"org.jabref.gui.mergeentries.MergeEntriesDialog",7,1,1,0,9,5
"org.jabref.gui.mergeentries.MergeWithFetchedEntryAction",10,0,1,0,10,3
"org.jabref.gui.metadata.BibtexStringEditorAction",7,1,1,0,7,2
"org.jabref.gui.metadata.BibtexStringEditorDialogView",10,1,1,0,19,7
"org.jabref.gui.metadata.BibtexStringEditorDialogViewModel",8,1,5,0,21,11
"org.jabref.gui.metadata.BibtexStringViewModel",3,0,7,0,11,17
"org.jabref.gui.metadata.PreambleEditor",8,1,1,0,9,4
"org.jabref.gui.openoffice.AdvancedCiteDialogView",4,1,1,0,6,3
"org.jabref.gui.openoffice.AdvancedCiteDialogViewModel",2,0,3,0,3,3
"org.jabref.gui.openoffice.BibEntryNotFoundException",2,0,1,0,2,2
"org.jabref.gui.openoffice.Bootstrap",2,0,2,0,26,28
"org.jabref.gui.openoffice.CitationEntryViewModel",3,0,1,0,9,6
"org.jabref.gui.openoffice.ConnectionLostException",2,0,0,0,1,1
"org.jabref.gui.openoffice.CreationException",2,0,0,0,1,1
"org.jabref.gui.openoffice.DetectOpenOfficeInstallation",13,0,1,0,25,16
"org.jabref.gui.openoffice.ManageCitationsDialogView",9,1,2,0,8,4
"org.jabref.gui.openoffice.ManageCitationsDialogViewModel",6,0,1,0,13,6
"org.jabref.gui.openoffice.ManualConnectDialogView",7,1,1,0,14,7
"org.jabref.gui.openoffice.ManualConnectDialogViewModel",11,0,1,0,22,9
"org.jabref.gui.openoffice.NoDocumentException",1,0,0,0,1,1
"org.jabref.gui.openoffice.OOBibBase",25,0,2,0,122,169
"org.jabref.gui.openoffice.OOBibBase.ComparableMark",1,0,2,0,5,8
"org.jabref.gui.openoffice.OOBibBase.DocumentTitleViewModel",1,0,1,0,4,3
"org.jabref.gui.openoffice.OpenOfficePanel",40,0,1,0,81,46
"org.jabref.gui.openoffice.OpenOfficeSidePanel",11,1,4,0,14,7
"org.jabref.gui.openoffice.StyleSelectDialogView",19,1,1,0,26,8
"org.jabref.gui.openoffice.StyleSelectDialogViewModel",15,0,3,0,38,15
"org.jabref.gui.openoffice.StyleSelectItemViewModel",5,0,6,0,11,8
"org.jabref.gui.openoffice.UndefinedCharacterFormatException",2,0,1,0,2,2
"org.jabref.gui.preferences.AbstractPreferenceTabView",20,0,2,15,9,5
"org.jabref.gui.preferences.AdvancedTabView",14,1,2,0,30,6
"org.jabref.gui.preferences.AdvancedTabViewModel",15,0,1,0,54,33
"org.jabref.gui.preferences.AppearanceTabView",8,1,2,0,12,3
"org.jabref.gui.preferences.AppearanceTabViewModel",6,0,1,0,17,17
"org.jabref.gui.preferences.BibtexKeyPatternTabView",13,1,2,0,32,6
"org.jabref.gui.preferences.BibtexKeyPatternTabViewModel",8,0,3,0,24,23
"org.jabref.gui.preferences.EntryEditorTabView",6,1,2,0,19,3
"org.jabref.gui.preferences.EntryEditorTabViewModel",6,0,3,0,33,28
"org.jabref.gui.preferences.ExportSortingTabView",6,1,4,0,11,6
"org.jabref.gui.preferences.ExternalTabView",9,1,2,0,35,9
"org.jabref.gui.preferences.ExternalTabViewModel",14,0,4,0,42,34
"org.jabref.gui.preferences.FileTabView",13,1,2,0,31,4
"org.jabref.gui.preferences.FileTabViewModel",10,0,2,0,37,30
"org.jabref.gui.preferences.GeneralTabView",14,1,2,0,32,3
"org.jabref.gui.preferences.GeneralTabViewModel",8,0,1,0,44,31
"org.jabref.gui.preferences.GroupsTabView",6,1,2,0,11,3
"org.jabref.gui.preferences.GroupsTabViewModel",5,0,3,0,17,15
"org.jabref.gui.preferences.ImportTabView",6,1,2,0,8,3
"org.jabref.gui.preferences.ImportTabViewModel",4,0,4,0,10,8
"org.jabref.gui.preferences.NameFormatterItemModel",3,0,2,0,10,10
"org.jabref.gui.preferences.NameFormatterTabView",15,1,2,0,16,5
"org.jabref.gui.preferences.NameFormatterTabViewModel",6,0,3,0,17,14
"org.jabref.gui.preferences.PreferenceTabViewModel",n/a,n/a,n/a,n/a,4,n/a
"org.jabref.gui.preferences.PreferencesDialogView",13,1,1,0,26,11
"org.jabref.gui.preferences.PreferencesDialogViewModel",37,1,1,0,56,17
"org.jabref.gui.preferences.PreferencesFilterDialog",6,1,1,0,6,5
"org.jabref.gui.preferences.PreferencesSearchHandler",2,0,1,0,14,18
"org.jabref.gui.preferences.PreferencesTab",n/a,n/a,n/a,n/a,6,n/a
"org.jabref.gui.preferences.PreviewTabView",16,1,2,0,50,19
"org.jabref.gui.preferences.PreviewTabView.EditAction",3,1,1,0,2,7
"org.jabref.gui.preferences.PreviewTabViewModel",20,0,3,0,50,64
"org.jabref.gui.preferences.ShowPreferencesAction",4,1,1,0,3,2
"org.jabref.gui.preferences.TableColumnsTabView",16,1,2,0,35,11
"org.jabref.gui.preferences.TableColumnsTabViewModel",17,0,2,0,44,37
"org.jabref.gui.preferences.TableTabView",6,1,2,0,13,3
"org.jabref.gui.preferences.TableTabViewModel",4,0,3,0,15,18
"org.jabref.gui.preferences.XmpPrivacyTabView",14,1,2,0,19,5
"org.jabref.gui.preferences.XmpPrivacyTabViewModel",7,0,2,0,18,15
"org.jabref.gui.preview.CitationStyleToClipboardWorker",18,0,1,0,22,18
"org.jabref.gui.preview.PreviewPanel",18,0,1,0,36,19
"org.jabref.gui.preview.PreviewViewer",20,0,1,0,20,19
"org.jabref.gui.protectedterms.ManageProtectedTermsAction",4,1,1,0,3,1
"org.jabref.gui.protectedterms.ManageProtectedTermsDialog",13,1,1,0,21,8
"org.jabref.gui.protectedterms.ManageProtectedTermsViewModel",16,0,2,0,34,11
"org.jabref.gui.protectedterms.NewProtectedTermsFileDialog",10,1,0,0,9,2
"org.jabref.gui.push.AbstractPushToApplication",16,0,5,6,15,15
"org.jabref.gui.push.PushToApplication",n/a,n/a,n/a,n/a,7,n/a
"org.jabref.gui.push.PushToApplicationAction",18,1,1,0,20,16
"org.jabref.gui.push.PushToApplicationSettings",13,0,2,3,12,4
"org.jabref.gui.push.PushToApplicationsManager",19,0,3,0,26,13
"org.jabref.gui.push.PushToEmacs",15,1,4,0,14,13
"org.jabref.gui.push.PushToEmacsSettings",7,1,1,0,7,2
"org.jabref.gui.push.PushToLyx",13,1,3,0,13,12
"org.jabref.gui.push.PushToLyxSettings",7,1,0,0,4,1
"org.jabref.gui.push.PushToTeXstudio",8,1,4,0,7,5
"org.jabref.gui.push.PushToTexmaker",8,1,4,0,7,5
"org.jabref.gui.push.PushToVim",13,1,3,0,13,11
"org.jabref.gui.push.PushToVimSettings",7,1,1,0,7,2
"org.jabref.gui.push.PushToWinEdt",8,1,4,0,7,5
"org.jabref.gui.remote.JabRefMessageHandler",8,0,1,0,5,2
"org.jabref.gui.search.GlobalSearchBar",36,0,1,0,51,29
"org.jabref.gui.search.GlobalSearchBar.SearchPopupSkin",1,0,3,0,6,12
"org.jabref.gui.search.SearchDisplayMode",3,n/a,2,n/a,4,3
"org.jabref.gui.search.SearchTextField",5,0,1,0,3,1
"org.jabref.gui.search.rules.describer.ContainsAndRegexBasedSearchRuleDescriber",8,0,1,0,10,8
"org.jabref.gui.search.rules.describer.GrammarBasedSearchRuleDescriber",6,0,1,0,5,3
"org.jabref.gui.search.rules.describer.GrammarBasedSearchRuleDescriber.DescriptionSearchBaseVisitor",16,2,3,0,19,14
"org.jabref.gui.search.rules.describer.SearchDescriber",n/a,n/a,n/a,n/a,1,n/a
"org.jabref.gui.search.rules.describer.SearchDescribers",8,0,1,0,11,5
"org.jabref.gui.shared.ConnectToSharedDatabaseCommand",4,1,1,0,4,2
"org.jabref.gui.shared.SharedDatabaseLoginDialogView",10,1,1,0,33,7
"org.jabref.gui.shared.SharedDatabaseLoginDialogViewModel",25,1,8,0,89,38
"org.jabref.gui.shared.SharedDatabaseUIManager",32,0,1,0,59,12
"org.jabref.gui.specialfields.SpecialFieldAction",16,0,1,0,22,11
"org.jabref.gui.specialfields.SpecialFieldDatabaseChangeListener",2,n/a,1,n/a,1,1
"org.jabref.gui.specialfields.SpecialFieldMenuItemFactory",10,0,3,0,16,6
"org.jabref.gui.specialfields.SpecialFieldValueViewModel",13,0,1,0,10,58
"org.jabref.gui.specialfields.SpecialFieldViewModel",19,0,1,0,20,18
"org.jabref.gui.specialfields.SpecialFieldsPreferences",3,0,3,0,4,4
"org.jabref.gui.texparser.CitationsDisplay",7,0,2,0,14,7
"org.jabref.gui.texparser.FileNodeViewModel",3,0,2,0,8,9
"org.jabref.gui.texparser.ParseTexAction",7,1,1,0,6,2
"org.jabref.gui.texparser.ParseTexDialogView",14,1,1,0,23,6
"org.jabref.gui.texparser.ParseTexDialogViewModel",17,1,2,0,33,18
"org.jabref.gui.texparser.ParseTexResultView",10,1,1,0,12,3
"org.jabref.gui.texparser.ParseTexResultViewModel",10,1,4,0,14,8
"org.jabref.gui.texparser.ReferenceViewModel",3,0,2,0,5,5
"org.jabref.gui.undo.AbstractUndoableJabRefEdit",13,0,2,12,3,2
"org.jabref.gui.undo.CountingUndoManager",26,0,1,0,16,13
"org.jabref.gui.undo.NamedCompound",34,0,2,0,7,7
"org.jabref.gui.undo.UndoableChangeType",10,1,1,0,15,5
"org.jabref.gui.undo.UndoableFieldChange",22,1,1,0,16,7
"org.jabref.gui.undo.UndoableInsertEntries",12,1,1,0,10,11
"org.jabref.gui.undo.UndoableInsertString",8,1,1,0,10,4
"org.jabref.gui.undo.UndoableKeyChange",8,1,1,0,11,5
"org.jabref.gui.undo.UndoablePreambleChange",5,1,2,0,6,4
"org.jabref.gui.undo.UndoableRemoveEntries",11,1,1,0,10,11
"org.jabref.gui.undo.UndoableRemoveString",7,1,1,0,10,4
"org.jabref.gui.undo.UndoableStringChange",6,1,1,0,8,7
"org.jabref.gui.util.BackgroundTask",43,0,10,7,31,35
"org.jabref.gui.util.BackgroundTask.BackgroundProgress",1,0,1,0,4,5
"org.jabref.gui.util.BaseDialog",53,0,2,47,8,8
"org.jabref.gui.util.BindingsHelper",28,0,18,0,27,25
"org.jabref.gui.util.BindingsHelper.BidirectionalBinding",1,0,3,0,6,7
"org.jabref.gui.util.BindingsHelper.BidirectionalListBinding",1,0,1,0,3,5
"org.jabref.gui.util.BindingsHelper.BidirectionalMapBinding",1,0,1,0,3,5
"org.jabref.gui.util.ColorUtil",2,0,2,0,2,2
"org.jabref.gui.util.ControlHelper",19,0,4,0,8,16
"org.jabref.gui.util.CurrentThreadTaskExecutor",4,0,4,0,11,8
"org.jabref.gui.util.CurrentThreadTaskExecutor.FailedFuture",1,0,4,0,6,6
"org.jabref.gui.util.CustomLocalDragboard",9,0,1,0,10,12
"org.jabref.gui.util.DefaultFileUpdateMonitor",4,0,1,0,8,8
"org.jabref.gui.util.DefaultTaskExecutor",24,0,3,0,14,18
"org.jabref.gui.util.DirectoryDialogConfiguration",12,0,1,0,2,2
"org.jabref.gui.util.DirectoryDialogConfiguration.Builder",10,0,2,0,4,5
"org.jabref.gui.util.DroppingMouseLocation",3,n/a,0,n/a,0,0
"org.jabref.gui.util.FieldsUtil",12,0,1,0,5,8
"org.jabref.gui.util.FileDialogConfiguration",26,0,5,0,7,7
"org.jabref.gui.util.FileDialogConfiguration.Builder",26,0,2,0,15,16
"org.jabref.gui.util.FileFilterConverter",11,0,6,0,11,10
"org.jabref.gui.util.IconValidationDecorator",17,0,1,0,8,10
"org.jabref.gui.util.JabRefResourceLocator",1,0,1,0,2,1
"org.jabref.gui.util.MappedList",1,0,3,0,6,16
"org.jabref.gui.util.NoSelectionModel",3,0,15,0,15,15
"org.jabref.gui.util.OnlyIntegerFormatter",2,0,0,0,2,2
"org.jabref.gui.util.OnlyIntegerFormatter.IntegerFilter",1,0,1,0,1,2
"org.jabref.gui.util.OpenHyperlinksInExternalBrowser",1,0,2,0,4,5
"org.jabref.gui.util.OptionalObjectProperty",2,0,3,0,4,6
"org.jabref.gui.util.OptionalValueTableCellFactory",2,1,1,0,3,4
"org.jabref.gui.util.RadioButtonCell",1,0,1,0,2,5
"org.jabref.gui.util.RecursiveTreeItem",4,0,2,0,8,16
"org.jabref.gui.util.StreamGobbler",1,0,1,0,2,2
"org.jabref.gui.util.TaskExecutor",n/a,n/a,n/a,n/a,5,n/a
"org.jabref.gui.util.TextFlowLimited",2,0,1,0,5,8
"org.jabref.gui.util.ThemeLoader",13,0,1,0,7,7
"org.jabref.gui.util.TooltipTextUtil",7,0,2,0,5,17
"org.jabref.gui.util.TooltipTextUtil.TextReplacement",5,0,0,0,1,1
"org.jabref.gui.util.TooltipTextUtil.TextType",6,n/a,0,n/a,0,0
"org.jabref.gui.util.UiThreadList",1,0,5,0,6,7
"org.jabref.gui.util.ValueTableCellFactory",14,0,2,1,11,23
"org.jabref.gui.util.ViewModelListCellFactory",22,0,2,0,20,34
"org.jabref.gui.util.ViewModelTableRowFactory",5,0,6,0,17,36
"org.jabref.gui.util.ViewModelTextFieldTableCellVisualizationFactory",1,0,1,0,3,7
"org.jabref.gui.util.ViewModelTreeCellFactory",3,0,5,0,7,11
"org.jabref.gui.util.ViewModelTreeTableCellFactory",4,0,2,0,7,14
"org.jabref.gui.util.ZipFileChooser",3,1,1,0,3,3
"org.jabref.gui.util.comparator.RankingFieldComparator",2,0,1,0,1,5
"org.jabref.gui.util.comparator.ReadStatusFieldComparator",2,0,1,0,1,4
"org.jabref.gui.util.component.DiffHighlightingTextPane",1,0,0,0,1,1
"org.jabref.gui.util.component.Tag",1,0,1,0,7,8
"org.jabref.gui.util.component.TagBar",4,0,1,0,15,18
"org.jabref.gui.util.component.TemporalAccessorPicker",3,0,4,0,10,16
"org.jabref.gui.util.component.TemporalAccessorPicker.InternalConverter",1,0,1,0,5,4
"org.jabref.gui.util.uithreadaware.UiThreadChangeListener",2,0,1,0,5,4
"org.jabref.gui.util.uithreadaware.UiThreadHelper",3,0,1,0,1,2
"org.jabref.gui.util.uithreadaware.UiThreadInvalidationListener",3,0,1,0,5,4
"org.jabref.gui.util.uithreadaware.UiThreadListChangeListener",2,0,1,0,5,4
"org.jabref.gui.util.uithreadaware.UiThreadObservableList",3,0,1,0,36,34
"org.jabref.gui.util.uithreadaware.UiThreadStringProperty",3,0,1,0,14,12
"org.jabref.gui.worker.SendAsEMailAction",14,0,1,0,21,10
"org.jabref.logic.TypedBibEntry",10,0,1,0,11,6
"org.jabref.logic.autosaveandbackup.AutosaveManager",7,0,2,0,18,7
"org.jabref.logic.autosaveandbackup.BackupManager",18,0,1,0,32,16
"org.jabref.logic.auxparser.DefaultAuxParser",9,0,1,0,23,24
"org.jabref.logic.bibtex.BibEntryWriter",17,0,1,0,26,21
"org.jabref.logic.bibtex.DuplicateCheck",18,0,2,0,32,50
"org.jabref.logic.bibtex.FieldContentFormatter",7,0,2,0,5,4
"org.jabref.logic.bibtex.FieldContentFormatterPreferences",5,0,1,0,3,3
"org.jabref.logic.bibtex.FieldWriter",13,0,2,0,20,32
"org.jabref.logic.bibtex.FieldWriterPreferences",7,0,4,0,7,6
"org.jabref.logic.bibtex.InvalidFieldValueException",4,0,0,0,1,1
"org.jabref.logic.bibtex.comparator.BibDatabaseDiff",11,0,7,0,18,22
"org.jabref.logic.bibtex.comparator.BibEntryDiff",3,0,2,0,3,3
"org.jabref.logic.bibtex.comparator.BibStringDiff",4,0,3,0,8,11
"org.jabref.logic.bibtex.comparator.BibtexStringComparator",3,0,1,0,4,6
"org.jabref.logic.bibtex.comparator.CrossRefEntryComparator",3,0,1,0,2,3
"org.jabref.logic.bibtex.comparator.EntryComparator",7,0,1,0,10,26
"org.jabref.logic.bibtex.comparator.FieldComparator",16,0,2,0,17,25
"org.jabref.logic.bibtex.comparator.FieldComparator.FieldType",1,n/a,0,n/a,0,0
"org.jabref.logic.bibtex.comparator.FieldComparatorStack",4,0,1,0,2,4
"org.jabref.logic.bibtex.comparator.GroupDiff",4,0,3,0,5,5
"org.jabref.logic.bibtex.comparator.IdComparator",2,0,1,0,2,1
"org.jabref.logic.bibtex.comparator.MetaDataDiff",6,0,3,0,21,18
"org.jabref.logic.bibtex.comparator.PreambleDiff",4,0,3,0,6,5
"org.jabref.logic.bibtexkeypattern.BibtexKeyGenerator",24,1,1,0,33,27
"org.jabref.logic.bibtexkeypattern.BibtexKeyPatternPreferences",11,0,7,0,8,8
"org.jabref.logic.bibtexkeypattern.BracketedPattern",18,0,1,1,63,213
"org.jabref.logic.bst.BibtexCaseChanger",5,0,1,0,8,47
"org.jabref.logic.bst.BibtexCaseChanger.FORMAT_MODE",2,n/a,1,n/a,4,5
"org.jabref.logic.bst.BibtexNameFormatter",7,0,1,0,15,61
"org.jabref.logic.bst.BibtexPurify",4,0,1,0,4,17
"org.jabref.logic.bst.BibtexTextPrefix",3,0,1,0,3,12
"org.jabref.logic.bst.BibtexWidth",3,0,1,0,5,27
"org.jabref.logic.bst.ChangeCaseFunction",6,0,1,0,6,5
"org.jabref.logic.bst.FormatNameFunction",7,0,1,0,8,6
"org.jabref.logic.bst.PurifyFunction",5,0,1,0,6,4
"org.jabref.logic.bst.TextPrefixFunction",5,0,1,0,6,5
"org.jabref.logic.bst.VM",21,0,3,0,69,148
"org.jabref.logic.bst.VM.BstEntry",10,0,2,0,3,3
"org.jabref.logic.bst.VM.BstFunction",n/a,n/a,n/a,n/a,1,n/a
"org.jabref.logic.bst.VM.Identifier",2,0,1,0,2,2
"org.jabref.logic.bst.VM.MacroFunction",3,0,1,0,3,2
"org.jabref.logic.bst.VM.StackFunction",6,0,1,0,12,10
"org.jabref.logic.bst.VM.Variable",0,0,1,0,2,2
"org.jabref.logic.bst.VMException",8,0,0,0,1,1
"org.jabref.logic.bst.Warn",n/a,n/a,n/a,n/a,1,n/a
"org.jabref.logic.bst.WidthFunction",5,0,1,0,6,4
"org.jabref.logic.citationstyle.CSLAdapter",5,0,1,0,5,4
"org.jabref.logic.citationstyle.CSLAdapter.JabRefItemDataProvider",9,0,2,0,11,6
"org.jabref.logic.citationstyle.CitationStyle",6,0,4,0,15,22
"org.jabref.logic.citationstyle.CitationStyleCache",6,0,1,0,11,6
"org.jabref.logic.citationstyle.CitationStyleCache.BibDatabaseEntryListener",5,0,1,0,5,3
"org.jabref.logic.citationstyle.CitationStyleGenerator",7,0,1,0,9,5
"org.jabref.logic.citationstyle.CitationStyleOutputFormat",6,n/a,2,n/a,4,4
"org.jabref.logic.citationstyle.CitationStylePreviewLayout",10,0,1,0,9,5
"org.jabref.logic.citationstyle.JabRefLocaleProvider",1,0,1,0,1,2
"org.jabref.logic.citationstyle.PreviewLayout",n/a,n/a,n/a,n/a,2,n/a
"org.jabref.logic.citationstyle.TextBasedPreviewLayout",11,0,2,0,11,7
"org.jabref.logic.cleanup.CleanupPreferences",4,0,2,0,3,3
"org.jabref.logic.cleanup.CleanupPreset",7,0,2,0,9,8
"org.jabref.logic.cleanup.CleanupPreset.CleanupStep",4,n/a,0,n/a,0,0
"org.jabref.logic.cleanup.CleanupWorker",20,0,1,0,14,19
"org.jabref.logic.cleanup.Cleanups",21,0,1,0,12,13
"org.jabref.logic.cleanup.ConvertToBiblatexCleanup",8,0,1,0,6,4
"org.jabref.logic.cleanup.ConvertToBibtexCleanup",8,0,1,0,6,6
"org.jabref.logic.cleanup.DoiCleanup",12,0,1,0,10,8
"org.jabref.logic.cleanup.EprintCleanup",7,0,1,0,4,4
"org.jabref.logic.cleanup.FileLinksCleanup",7,0,1,0,6,3
"org.jabref.logic.cleanup.ISSNCleanup",6,0,1,0,7,3
"org.jabref.logic.cleanup.MoveFieldCleanup",8,0,1,0,6,2
"org.jabref.logic.cleanup.MoveFilesCleanup",10,0,1,0,8,5
"org.jabref.logic.cleanup.RelativePathsCleanup",8,0,1,0,11,7
"org.jabref.logic.cleanup.RenamePdfCleanup",10,0,1,0,8,6
"org.jabref.logic.cleanup.UpgradePdfPsToFileCleanup",8,0,1,0,8,5
"org.jabref.logic.exporter.AtomicFileOutputStream",2,0,3,0,12,18
"org.jabref.logic.exporter.AtomicFileWriter",6,0,1,0,6,8
"org.jabref.logic.exporter.BibDatabaseWriter",33,0,2,1,57,37
"org.jabref.logic.exporter.BibTeXMLExporter",27,1,1,0,15,37
"org.jabref.logic.exporter.BibtexDatabaseWriter",19,1,1,0,24,16
"org.jabref.logic.exporter.Exporter",17,0,4,8,6,5
"org.jabref.logic.exporter.ExporterFactory",23,0,2,0,16,8
"org.jabref.logic.exporter.GroupSerializer",17,0,1,0,35,19
"org.jabref.logic.exporter.MSBibExporter",8,1,1,0,7,3
"org.jabref.logic.exporter.MetaDataSerializer",13,0,1,0,26,17
"org.jabref.logic.exporter.ModsExporter",39,1,1,0,58,65
"org.jabref.logic.exporter.OOCalcDatabase",13,0,1,0,14,6
"org.jabref.logic.exporter.OpenDocumentRepresentation",13,0,1,0,14,6
"org.jabref.logic.exporter.OpenDocumentSpreadsheetCreator",8,1,1,0,12,13
"org.jabref.logic.exporter.OpenOfficeDocumentCreator",7,1,1,0,11,12
"org.jabref.logic.exporter.SaveException",6,0,3,0,13,13
"org.jabref.logic.exporter.SavePreferences",19,0,1,0,18,19
"org.jabref.logic.exporter.SavePreferences.DatabaseSaveType",4,n/a,0,n/a,0,0
"org.jabref.logic.exporter.TemplateExporter",21,1,1,0,26,31
"org.jabref.logic.exporter.XmpExporter",7,1,1,0,7,7
"org.jabref.logic.exporter.XmpPdfExporter",8,1,1,0,6,3
"org.jabref.logic.externalfiles.ExternalFilesContentImporter",10,0,1,0,13,4
"org.jabref.logic.externalfiles.LinkedFileHandler",9,0,1,0,22,14
"org.jabref.logic.formatter.Formatters",29,0,1,0,8,12
"org.jabref.logic.formatter.IdentityFormatter",3,1,5,0,6,5
"org.jabref.logic.formatter.bibtexfields.AddBracesFormatter",2,1,5,0,6,6
"org.jabref.logic.formatter.bibtexfields.CleanupUrlFormatter",5,1,5,0,7,6
"org.jabref.logic.formatter.bibtexfields.ClearFormatter",11,1,5,0,6,5
"org.jabref.logic.formatter.bibtexfields.EscapeAmpersandsFormatter",3,1,5,0,6,17
"org.jabref.logic.formatter.bibtexfields.EscapeUnderscoresFormatter",3,1,5,0,6,5
"org.jabref.logic.formatter.bibtexfields.HtmlToLatexFormatter",7,1,5,0,7,19
"org.jabref.logic.formatter.bibtexfields.HtmlToUnicodeFormatter",6,1,5,1,7,5
"org.jabref.logic.formatter.bibtexfields.LatexCleanupFormatter",3,1,5,0,6,5
"org.jabref.logic.formatter.bibtexfields.NormalizeDateFormatter",5,1,5,0,7,5
"org.jabref.logic.formatter.bibtexfields.NormalizeEnDashesFormatter",2,1,5,0,6,5
"org.jabref.logic.formatter.bibtexfields.NormalizeMonthFormatter",6,1,5,0,7,5
"org.jabref.logic.formatter.bibtexfields.NormalizeNamesFormatter",8,1,5,0,8,5
"org.jabref.logic.formatter.bibtexfields.NormalizeNewlinesFormatter",4,1,5,0,6,6
"org.jabref.logic.formatter.bibtexfields.NormalizePagesFormatter",6,1,5,0,7,8
"org.jabref.logic.formatter.bibtexfields.OrdinalsToSuperscriptFormatter",4,1,5,0,6,6
"org.jabref.logic.formatter.bibtexfields.RegexFormatter",3,1,5,0,8,10
"org.jabref.logic.formatter.bibtexfields.RemoveBracesFormatter",7,1,5,0,7,12
"org.jabref.logic.formatter.bibtexfields.RemoveHyphenatedNewlinesFormatter",3,1,5,0,6,5
"org.jabref.logic.formatter.bibtexfields.RemoveNewlinesFormatter",5,1,5,0,6,5
"org.jabref.logic.formatter.bibtexfields.ShortenDOIFormatter",6,1,5,0,9,5
"org.jabref.logic.formatter.bibtexfields.TrimWhitespaceFormatter",4,1,5,0,6,5
"org.jabref.logic.formatter.bibtexfields.UnicodeToLatexFormatter",7,1,5,0,6,13
"org.jabref.logic.formatter.bibtexfields.UnitsToLatexFormatter",4,1,5,0,7,10
"org.jabref.logic.formatter.casechanger.CapitalizeFormatter",5,1,5,0,9,5
"org.jabref.logic.formatter.casechanger.LowerCaseFormatter",6,1,5,0,9,5
"org.jabref.logic.formatter.casechanger.ProtectTermsFormatter",7,1,5,0,9,9
"org.jabref.logic.formatter.casechanger.SentenceCaseFormatter",6,1,5,0,10,5
"org.jabref.logic.formatter.casechanger.Title",7,0,1,0,6,7
"org.jabref.logic.formatter.casechanger.TitleCaseFormatter",7,1,5,0,11,7
"org.jabref.logic.formatter.casechanger.TitleParser",3,0,1,0,5,11
