Chidamber-Kemerer metrics,Wed, 13 May 2020 14:56:17 CEST
Class,CBO,DIT,LCOM,NOC,RFC,WMC
"net.sf.jabref.preferences.CustomImportList",6,0,2,0,13,9
"net.sf.jabref.preferences.HighlightMatchingGroupPreferences",3,0,1,0,9,7
"net.sf.jabref.preferences.JabRefPreferences",202,0,3,0,98,83
"net.sf.jabref.preferences.JabRefPreferencesFilter",4,0,1,0,5,3
"net.sf.jabref.preferences.JabRefPreferencesFilter.PreferenceOption",4,0,4,0,10,13
"net.sf.jabref.preferences.JabRefPreferencesFilter.PreferenceType",1,n/a,0,n/a,0,0
"net.sf.jabref.preferences.LastFocusedTabPreferences",2,0,1,0,5,5
"net.sf.jabref.preferences.VersionPreferences",4,0,1,0,7,3
"net.sf.jabref.shared.DBMSConnectionProperties",4,0,6,0,14,14
"net.sf.jabref.shared.DBMSConnector",6,0,1,0,16,3
"net.sf.jabref.shared.DBMSProcessor",12,0,2,3,37,40
"net.sf.jabref.shared.DBMSSynchronizer",28,0,1,0,68,51
"net.sf.jabref.shared.DBMSType",5,n/a,4,n/a,6,6
"net.sf.jabref.shared.MySQLProcessor",1,1,2,0,4,3
"net.sf.jabref.shared.OracleProcessor",1,1,2,0,4,3
"net.sf.jabref.shared.PostgreSQLProcessor",1,1,2,0,4,3
"net.sf.jabref.shared.event.ConnectionLostEvent",3,0,1,0,2,2
"net.sf.jabref.shared.event.SharedEntryNotPresentEvent",3,0,1,0,2,2
"net.sf.jabref.shared.event.UpdateRefusedEvent",4,0,3,0,4,4
"net.sf.jabref.shared.exception.DatabaseNotSupportedException",2,0,0,0,1,1
"net.sf.jabref.shared.exception.OfflineLockException",3,0,2,0,3,3
"net.sf.jabref.shared.exception.SharedEntryNotPresentException",3,0,1,0,2,2
"net.sf.jabref.specialfields.Printed",13,1,5,0,11,7
"net.sf.jabref.specialfields.Priority",13,1,4,0,9,6
"net.sf.jabref.specialfields.Quality",13,1,5,0,10,7
"net.sf.jabref.specialfields.Rank",13,1,4,0,10,6
"net.sf.jabref.specialfields.ReadStatus",13,1,4,0,9,6
"net.sf.jabref.specialfields.Relevance",13,1,5,0,11,7
"net.sf.jabref.specialfields.SpecialField",18,0,4,6,16,12
"net.sf.jabref.specialfields.SpecialFieldAction",9,0,1,0,15,6
"net.sf.jabref.specialfields.SpecialFieldDatabaseChangeListener",7,0,2,0,7,4
"net.sf.jabref.specialfields.SpecialFieldDropDown",4,0,1,0,4,2
"net.sf.jabref.specialfields.SpecialFieldDropDown.MenuButtonActionListener",5,0,1,0,9,4
"net.sf.jabref.specialfields.SpecialFieldDropDown.MenuButtonActionListener.PopupitemActionListener",2,0,1,0,3,2
"net.sf.jabref.specialfields.SpecialFieldMenuAction",3,0,1,0,7,3
"net.sf.jabref.specialfields.SpecialFieldUpdateListener",9,0,2,0,10,5
"net.sf.jabref.specialfields.SpecialFieldValue",14,0,4,0,13,12
"net.sf.jabref.specialfields.SpecialFieldsUtils",23,0,3,0,30,27

