src.test.resources.org.jabref.logic.importer.fileformat.MODSImporterTestModsCollection.bib,,,,,,1,,1,,
src.test.resources.org.jabref.logic.importer.fileformat.MODSImporterTestModsCollection.xml,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.MedlineImporterTestArticleID.bib,,,,,,1,,,,2
src.test.resources.org.jabref.logic.importer.fileformat.MedlineImporterTestArticleID.xml,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.MedlineImporterTestArticleNoISSN.bib,,,,,,1,,,,1
src.test.resources.org.jabref.logic.importer.fileformat.MedlineImporterTestArticleNoISSN.xml,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.MedlineImporterTestBookArticleSet.bib,,,,,,1,,1,,2
src.test.resources.org.jabref.logic.importer.fileformat.MedlineImporterTestBookArticleSet.xml,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.MedlineImporterTestDOI.bib,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.MedlineImporterTestDOI.xml,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.MedlineImporterTestKeywordSingleEntry.bib,,,,,,1,,,,1
src.test.resources.org.jabref.logic.importer.fileformat.MedlineImporterTestKeywordSingleEntry.xml,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.MedlineImporterTestMalformedEntry.xml,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.MedlineImporterTestMinimalEntry.bib,,,,,,1,,1,,
src.test.resources.org.jabref.logic.importer.fileformat.MedlineImporterTestMinimalEntry.xml,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.MedlineImporterTestNbib.bib,,,,,,1,,1,,2
src.test.resources.org.jabref.logic.importer.fileformat.MedlineImporterTestNbib.xml,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.MedlineImporterTestPubmedBook.bib,,,,,,1,,,,2
src.test.resources.org.jabref.logic.importer.fileformat.MedlineImporterTestPubmedBook.xml,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.MedlinePlainImporterStringOutOfBounds.txt,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.MedlinePlainImporterTestCompleteEntry.bib,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.MedlinePlainImporterTestCompleteEntry.txt,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.MedlinePlainImporterTestDOI.bib,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.MedlinePlainImporterTestDOI.txt,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.MedlinePlainImporterTestInproceeding.bib,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.MedlinePlainImporterTestInproceeding.txt,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.MedlinePlainImporterTestInvalidFormat.xml,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.MedlinePlainImporterTestMultiAbstract.bib,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.MedlinePlainImporterTestMultiAbstract.txt,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.MedlinePlainImporterTestMultiTitle.bib,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.MedlinePlainImporterTestMultiTitle.txt,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.MsBibExportFormatUmlauts.bib,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.MsBibExportFormatUmlauts.xml,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.MsBibImporterMsBibFieldsTest.bib,,,,,,2,,,,
src.test.resources.org.jabref.logic.importer.fileformat.MsBibImporterMsBibFieldsTest.xml,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.MsBibImporterTest3.bib,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.MsBibImporterTest3.xml,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.MsBibImporterTest4.bib,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.MsBibImporterTest4.xml,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.MsBibImporterTest5.bib,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.MsBibImporterTest5.xml,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.MsBibImporterTest6.bib,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.MsBibImporterTest6.xml,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.MsBibImporterTest7.xml,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.MsBibImporterTitleTest.bib,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.MsBibImporterTitleTest.xml,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.MsBibLCID.bib,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.MsBibLCID.xml,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.MsBibLocationTest.bib,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.MsBibLocationTest.xml,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.MsBibMultiLocationAddressTest.bib,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.MsBibMultiLocationAddressTest.xml,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.MsBibPatent.xml,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.MsBibShorttitle.bib,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.MsBibShorttitle.xml,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.NbibImporterTest.bib,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.NbibImporterTest.nbib,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.OvidImporterTest1.txt,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.OvidImporterTest2.txt,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.OvidImporterTest3.txt,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.OvidImporterTest6.txt,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.OvidImporterTest7.txt,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.OvidImporterTestBib3.bib,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.OvidImporterTestBib4.bib,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.OvidImporterTestBib5.bib,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.OvidImporterTestBib6.bib,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.OvidImporterTestBib7.bib,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.RepecNep1.xml,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.RepecNepImporterTest1.txt,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.RepecNepImporterTest2.txt,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.RepecNepImporterTest3.txt,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.RisImporterCorrupted.ris,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.RisImporterTest1.bib,,,,,,1,,1,,1
src.test.resources.org.jabref.logic.importer.fileformat.RisImporterTest1.ris,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.RisImporterTest3.bib,,,,,,1,,1,,3
src.test.resources.org.jabref.logic.importer.fileformat.RisImporterTest3.ris,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.RisImporterTest4a.bib,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.RisImporterTest4a.ris,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.RisImporterTest4b.bib,,,,,,1,,1,,
src.test.resources.org.jabref.logic.importer.fileformat.RisImporterTest4b.ris,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.RisImporterTest4c.bib,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.RisImporterTest4c.ris,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.RisImporterTest5a.bib,,,,,,1,,1,,
src.test.resources.org.jabref.logic.importer.fileformat.RisImporterTest5a.ris,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.RisImporterTest5b.bib,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.RisImporterTest5b.ris,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.RisImporterTest6.bib,,,,,,1,,1,,1
src.test.resources.org.jabref.logic.importer.fileformat.RisImporterTest6.ris,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.RisImporterTestDoiAndJournalTitle.bib,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.RisImporterTestDoiAndJournalTitle.ris,,,,,,1,,1,,
src.test.resources.org.jabref.logic.importer.fileformat.RisImporterTestScience.bib,,,,,,2,,,,
src.test.resources.org.jabref.logic.importer.fileformat.RisImporterTestScience.ris,,,,,,2,,,,
src.test.resources.org.jabref.logic.importer.fileformat.RisImporterTestScopus.ris,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.SilverPlatterImporterTest1.bib,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.SilverPlatterImporterTest1.txt,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.SilverPlatterImporterTest2.bib,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.SilverPlatterImporterTest2.txt,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.annotated.pdf,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.empty.pdf,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.emptyFile.xml,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.fileformat.encrypted.pdf,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.headerless.bib,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.jabref-header.bib,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.unlinkedFilesTestFolder.pdfInDatabase.pdf,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.unlinkedFilesTestFolder.pdfNotInDatabase.pdf,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.unlinkedFilesTestFolder.testFile.txt,,,,,,1,,,,
src.test.resources.org.jabref.logic.importer.wrong-header.bib,,,,,,1,,,,
src.test.resources.org.jabref.logic.openoffice.test.jstyle,,,,,,1,,,,
src.test.resources.org.jabref.logic.protectedterms.namedterms.terms,,,,,,1,,,,
src.test.resources.org.jabref.logic.protectedterms.unnamedterms.terms,,,,,,1,,,,
src.main.java.org.jabref.cli.AuxCommandLine.java,,,,,,2,,1,,
src.main.java.org.jabref.cli.SystemOutputPrinter.java,,,,,,2,,,,
src.main.java.org.jabref.logic.autocompleter.AutoCompleterFactory.java,,,,,,1,,,,
src.main.java.org.jabref.logic.autocompleter.AutoCompleters.java,,,,,,1,,,,
src.main.java.org.jabref.logic.autocompleter.BibtexKeyAutoCompleter.java,,,,,,1,,,,
src.main.java.org.jabref.logic.autocompleter.ContentAutoCompleters.java,,,,,,1,,,,
src.main.java.org.jabref.logic.autocompleter.EntireFieldAutoCompleter.java,,,,,,1,,,,
src.main.java.org.jabref.logic.auxparser.AuxParserResult.java,,,,,,1,1,,,
src.main.java.org.jabref.logic.bibtex.FieldContentParserPreferences.java,,,,,,1,,,,
src.main.java.org.jabref.logic.bibtex.LatexFieldFormatterPreferences.java,,,,,,1,,,,
src.main.java.org.jabref.logic.bibtex.comparator.CrossRefEntryComparator.java,,,,,,1,,,,1
src.main.java.org.jabref.logic.bibtex.comparator.FieldComparatorStack.java,,,,,,1,,,,
src.main.java.org.jabref.logic.bibtex.comparator.IdComparator.java,,,,,,1,,,,
src.main.java.org.jabref.logic.bibtexkeypattern.BibtexKeyPatternPreferences.java,,,,,,1,,,,1
src.main.java.org.jabref.logic.bst.FormatNameFunction.java,,,,,,1,,,,
src.main.java.org.jabref.logic.bst.PurifyFunction.java,,,,,,1,,,,
src.main.java.org.jabref.logic.bst.TextPrefixFunction.java,,,,,,1,,,,
src.main.java.org.jabref.logic.bst.VMException.java,,,,,,1,,,,
src.main.java.org.jabref.logic.bst.Warn.java,,,,,,1,,,,
src.main.java.org.jabref.logic.bst.WidthFunction.java,,,,,,1,,,,
src.main.java.org.jabref.logic.cleanup.BiblatexCleanup.java,,,,,,1,,,,
src.main.java.org.jabref.logic.cleanup.CleanupPreferences.java,,,,,,1,,,,1
src.main.java.org.jabref.logic.cleanup.CleanupPreset.java,,,,,,1,,2,,1
src.main.java.org.jabref.logic.exporter.BibTeXMLExportFormat.java,,,,,,1,1,,,
src.main.java.org.jabref.logic.exporter.IExportFormat.java,,,,,,1,2,,,
src.main.java.org.jabref.logic.exporter.MSBibExportFormat.java,,,,,,1,1,,,
src.main.java.org.jabref.logic.exporter.OpenDocumentSpreadsheetCreator.java,,,,,,1,1,3,,2
src.main.java.org.jabref.logic.exporter.OpenOfficeDocumentCreator.java,,,,,,1,1,3,,2
src.main.java.org.jabref.logic.exporter.SaveException.java,,,,,,1,,1,,2
src.main.java.org.jabref.logic.exporter.SavePreferences.java,,,,,,1,,1,,2
src.main.java.org.jabref.logic.exporter.StringSaveSession.java,,,,,,1,,1,,
src.main.java.org.jabref.logic.exporter.VerifyingWriter.java,,,,,,1,,,,
src.main.java.org.jabref.logic.formatter.IdentityFormatter.java,,,,,,1,,,2,
src.main.java.org.jabref.logic.formatter.bibtexfields.ClearFormatter.java,,,,,,1,,,3,
src.main.java.org.jabref.logic.formatter.bibtexfields.EscapeUnderscoresFormatter.java,,,,,,1,,,3,
src.main.java.org.jabref.logic.formatter.bibtexfields.HtmlToLatexFormatter.java,,,,,,1,,1,1,
src.main.java.org.jabref.logic.formatter.bibtexfields.LatexCleanupFormatter.java,,,,,,1,,,3,1
src.main.java.org.jabref.logic.formatter.bibtexfields.NormalizeNamesFormatter.java,,,,,,1,,,3,
src.main.java.org.jabref.logic.formatter.bibtexfields.OrdinalsToSuperscriptFormatter.java,,,,,,1,,,3,1
src.main.java.org.jabref.logic.formatter.bibtexfields.UnicodeToLatexFormatter.java,,,,,,1,,1,1,
src.main.java.org.jabref.logic.formatter.casechanger.CapitalizeFormatter.java,,,,,,1,,,3,
src.main.java.org.jabref.logic.formatter.casechanger.LowerCaseFormatter.java,,,,,,1,,,3,
src.main.java.org.jabref.logic.formatter.casechanger.ProtectTermsFormatter.java,,,,,,1,,1,3,
src.main.java.org.jabref.logic.formatter.casechanger.Title.java,,,,,,1,,,,
src.main.java.org.jabref.logic.formatter.casechanger.TitleCaseFormatter.java,,,,,,1,,,3,
src.main.java.org.jabref.logic.formatter.casechanger.UpperCaseFormatter.java,,,,,,1,,,3,
src.main.java.org.jabref.logic.formatter.minifier.MinifyNameListFormatter.java,,,,,,1,,,3,
src.main.java.org.jabref.logic.help.HelpFile.java,,,,,,1,,,1,2
src.main.java.org.jabref.logic.importer.EntryBasedFetcher.java,,,,,,1,,,,
src.main.java.org.jabref.logic.importer.EntryBasedParserFetcher.java,,,,,,1,,,,2
src.main.java.org.jabref.logic.importer.FetcherException.java,,,,,,1,,,,
src.main.java.org.jabref.logic.importer.FulltextFetcher.java,,,,,,1,,2,,1
src.main.java.org.jabref.logic.importer.IdBasedFetcher.java,,,,,,1,,,,
src.main.java.org.jabref.logic.importer.IdBasedParserFetcher.java,,,,,,1,,2,,4
src.main.java.org.jabref.logic.importer.ImportException.java,,,,,,1,,,,
src.main.java.org.jabref.logic.importer.ImportFormatPreferences.java,,,,,,1,,,,2
src.main.java.org.jabref.logic.importer.ImportInspector.java,,,,,,1,,,,
src.main.java.org.jabref.logic.importer.OutputPrinter.java,,,,,,1,,,,
src.main.java.org.jabref.logic.importer.ParseException.java,,,,,,1,,,,
src.main.java.org.jabref.logic.importer.Parser.java,,,,,,1,,,,2
src.main.java.org.jabref.logic.importer.ParserResult.java,,,,,,1,,1,,6
src.main.java.org.jabref.logic.importer.SearchBasedFetcher.java,,,,,,1,,,,
src.main.java.org.jabref.logic.importer.SearchBasedParserFetcher.java,,,,,,1,,,,4
src.main.java.org.jabref.logic.importer.WebFetcher.java,,,,,,1,,,,1
src.main.java.org.jabref.logic.importer.fetcher.DBLPFetcher.java,,,,,,1,,1,,4
src.main.java.org.jabref.logic.importer.fetcher.DiVA.java,,,,,,1,,1,,1
src.main.java.org.jabref.logic.importer.fetcher.GvkFetcher.java,,,,,,1,,,,1
src.main.java.org.jabref.logic.importer.fetcher.IsbnViaEbookDeFetcher.java,,,,,,1,,1,,1
src.main.java.org.jabref.logic.importer.fileformat.CopacImporter.java,,,,,,1,,1,,4
src.main.java.org.jabref.logic.importer.fileformat.CustomImporter.java,,,,,,1,,1,,
src.main.java.org.jabref.logic.importer.fileformat.EndnoteImporter.java,,,,,,1,,2,,4
src.main.java.org.jabref.logic.importer.fileformat.FreeCiteImporter.java,,,,,,1,,4,,3
src.main.java.org.jabref.logic.importer.fileformat.InspecImporter.java,,,,,,1,,1,,4
src.main.java.org.jabref.logic.importer.fileformat.MsBibImporter.java,,,,,,1,1,1,,2
src.main.java.org.jabref.logic.importer.fileformat.PdfXmpImporter.java,,,,,,1,1,3,,1
src.main.java.org.jabref.logic.importer.fileformat.mods.package-info.java,,,,,,1,,,,
src.main.java.org.jabref.logic.integrity.ASCIICharacterChecker.java,,,,,,1,,,,1
src.main.java.org.jabref.logic.integrity.BibStringChecker.java,,,,,,1,,,,1
src.main.java.org.jabref.logic.integrity.BibTeXEntryTypeChecker.java,,,,,,1,,,,2
src.main.java.org.jabref.logic.integrity.BibtexkeyDeviationChecker.java,,,,,,1,,1,,1
src.main.java.org.jabref.logic.integrity.HTMLCharacterChecker.java,,,,,,1,,,,1
src.main.java.org.jabref.logic.integrity.JournalInAbbreviationListChecker.java,,,,,,1,,,,1
src.main.java.org.jabref.logic.integrity.NoBibtexFieldChecker.java,,,,,,1,,,,3
src.main.java.org.jabref.logic.integrity.TypeChecker.java,,,,,,1,,,,2
src.main.java.org.jabref.logic.integrity.ValueChecker.java,,,,,,1,,,,
src.main.java.org.jabref.logic.journals.Abbreviation.java,,,,,,1,,,,1
src.main.java.org.jabref.logic.l10n.EncodingControl.java,,,,,,1,,,,
src.main.java.org.jabref.logic.l10n.LocalizationBundle.java,,,,,,1,,,,
src.main.java.org.jabref.logic.l10n.LocalizationKey.java,,,,,,1,1,,,
src.main.java.org.jabref.logic.l10n.LocalizationKeyParams.java,,,,,,1,,,,
src.main.java.org.jabref.logic.layout.LayoutFormatter.java,,,,,,1,,,,1
src.main.java.org.jabref.logic.layout.LayoutFormatterPreferences.java,,,,,,1,,,,
src.main.java.org.jabref.logic.layout.ParamLayoutFormatter.java,,,,,,1,,,,
src.main.java.org.jabref.logic.layout.StringInt.java,,,,,,1,,,,2
src.main.java.org.jabref.logic.layout.format.AuthorFirstAbbrLastCommas.java,,,,,,1,,,,1
src.main.java.org.jabref.logic.layout.format.AuthorFirstAbbrLastOxfordCommas.java,,,,,,1,,,,1
src.main.java.org.jabref.logic.layout.format.AuthorFirstFirst.java,,,,,,1,,,,
src.main.java.org.jabref.logic.layout.format.AuthorFirstFirstCommas.java,,,,,,1,,,,1
src.main.java.org.jabref.logic.layout.format.AuthorFirstLastCommas.java,,,,,,1,,,,1
src.main.java.org.jabref.logic.layout.format.AuthorFirstLastOxfordCommas.java,,,,,,1,,,,1
src.main.java.org.jabref.logic.layout.format.AuthorLF_FF.java,,,,,,1,,,,
src.main.java.org.jabref.logic.layout.format.AuthorLF_FFAbbr.java,,,,,,1,,,,
src.main.java.org.jabref.logic.layout.format.AuthorLastFirst.java,,,,,,1,,,,
src.main.java.org.jabref.logic.layout.format.AuthorLastFirstAbbrCommas.java,,,,,,1,,,,1
src.main.java.org.jabref.logic.layout.format.AuthorLastFirstAbbrOxfordCommas.java,,,,,,1,,,,1
src.main.java.org.jabref.logic.layout.format.AuthorLastFirstAbbreviator.java,,,,,,1,,,,1
src.main.java.org.jabref.logic.layout.format.AuthorLastFirstCommas.java,,,,,,1,,,,1
src.main.java.org.jabref.logic.layout.format.AuthorLastFirstOxfordCommas.java,,,,,,1,,,,1
src.main.java.org.jabref.logic.layout.format.AuthorNatBib.java,,,,,,1,,,,1
src.main.java.org.jabref.logic.layout.format.AuthorOrgSci.java,,,,,,1,,,,
src.main.java.org.jabref.logic.layout.format.CompositeFormat.java,,,,,,1,,,,
src.main.java.org.jabref.logic.layout.format.CreateBibORDFAuthors.java,,,,,,1,,,,1
src.main.java.org.jabref.logic.layout.format.CreateDocBookEditors.java,,,,,,1,,,,
src.main.java.org.jabref.logic.layout.format.EntryTypeFormatter.java,,,,,,1,,,,2
src.main.java.org.jabref.logic.layout.format.FileLinkPreferences.java,,,,,,1,,,,
src.main.java.org.jabref.logic.layout.format.FirstPage.java,,,,,,1,,,,
src.main.java.org.jabref.logic.layout.format.FormatPagesForHTML.java,,,,,,1,,,,
src.main.java.org.jabref.logic.layout.format.FormatPagesForXML.java,,,,,,1,,,,
src.main.java.org.jabref.logic.layout.format.GetOpenOfficeType.java,,,,,,1,,,,1
src.main.java.org.jabref.logic.layout.format.HTMLChars.java,,,,,,1,,,,
src.main.java.org.jabref.logic.layout.format.JournalAbbreviator.java,,,,,,1,,,,2
src.main.java.org.jabref.logic.layout.format.LastPage.java,,,,,,1,,,,
src.main.java.org.jabref.logic.layout.format.LatexToUnicodeFormatter.java,,,,,,1,,,1,
src.main.java.org.jabref.logic.layout.format.NotFoundFormatter.java,,,,,,1,,,,1
src.main.java.org.jabref.logic.layout.format.Number.java,,,,,,1,,1,,
src.main.java.org.jabref.logic.layout.format.Ordinal.java,,,,,,1,,,,1
src.main.java.org.jabref.logic.layout.format.RTFChars.java,,,,,,1,,1,,
src.main.java.org.jabref.logic.layout.format.RemoveBrackets.java,,,,,,1,,,,
src.main.java.org.jabref.logic.layout.format.RemoveBracketsAddComma.java,,,,,,1,,,,
src.main.java.org.jabref.logic.layout.format.RemoveLatexCommandsFormatter.java,,,,,,1,,,,1
src.main.java.org.jabref.logic.layout.format.RemoveTilde.java,,,,,,1,,,,
src.main.java.org.jabref.logic.layout.format.RemoveWhitespace.java,,,,,,1,,,,
src.main.java.org.jabref.logic.layout.format.RisKeywords.java,,,,,,1,,,,
src.main.java.org.jabref.logic.msbib.MSBibEntryType.java,,,,,,1,,,,
src.main.java.org.jabref.logic.msbib.PersonName.java,,,,,,1,,,,
src.main.java.org.jabref.logic.net.ProxyPreferences.java,,,,,,1,,,,
src.main.java.org.jabref.logic.openoffice.UndefinedBibtexEntry.java,,,,,,1,,,,1
src.main.java.org.jabref.logic.openoffice.UndefinedParagraphFormatException.java,,,,,,1,,,,
src.main.java.org.jabref.logic.pdf.AnnotationImporterInterface.java,,,,,,1,,,,
src.main.java.org.jabref.logic.protectedterms.ProtectedTermsPreferences.java,,,,,,1,,,,
src.main.java.org.jabref.logic.remote.RemotePreferences.java,,,,,,1,,1,,
src.main.java.org.jabref.logic.remote.server.MessageHandler.java,,,,,,1,,1,,
src.main.java.org.jabref.logic.remote.server.RemoteListenerServer.java,,,,,,1,,2,,1
src.main.java.org.jabref.logic.remote.server.RemoteListenerServerThread.java,,,,,,1,,1,,
src.main.java.org.jabref.logic.remote.shared.Protocol.java,,,,,,1,,2,,
src.main.java.org.jabref.logic.search.SearchQuery.java,,,,,,1,1,1,,2
src.main.java.org.jabref.logic.search.SearchQueryHighlightListener.java,,,,,,1,,,,1
src.main.java.org.jabref.logic.search.rules.describer.SearchDescriber.java,,,,,,1,,,,
src.main.java.org.jabref.logic.undo.AddUndoableActionEvent.java,,,,,,1,,,,
src.main.java.org.jabref.logic.undo.UndoChangeEvent.java,,,,,,1,,,,1
src.main.java.org.jabref.logic.undo.UndoRedoEvent.java,,,,,,1,,,,
src.main.java.org.jabref.logic.util.FileExtensions.java,,,,,,1,1,,,
src.main.java.org.jabref.logic.util.OptionalUtil.java,,,,,,1,,,,
src.main.java.org.jabref.logic.util.strings.RtfCharMap.java,,,,,,1,,,,
src.main.java.org.jabref.logic.util.strings.StringLengthComparator.java,,,,,,1,,,,
src.main.java.org.jabref.logic.util.strings.XmlCharsMap.java,,,,,,1,,,,
src.main.java.org.jabref.logic.xmp.EncryptedPdfsNotSupportedException.java,,,,,,1,,,,
src.main.java.org.jabref.logic.xmp.XMPPreferences.java,,,,,,1,,,,
src.main.java.org.jabref.model.database.event.AutosaveEvent.java,,,,,,2,,,,
src.main.java.org.jabref.preferences.JabRefPreferencesFilter.java,,,,,,1,,,,
src.main.java.org.jabref.preferences.LastFocusedTabPreferences.java,,,,,,1,,,,
src.main.java.org.jabref.preferences.VersionPreferences.java,,,,,,1,,,,
src.main.java.org.jabref.shared.DBMSConnection.java,,,,,,2,,,,
src.main.java.org.jabref.shared.DBMSSynchronizer.java,,,,,,3,1,,,
src.test.java.org.jabref.logic.bst.BibtexCaseChangersTest.java,,,,,,1,,1,,1
src.test.java.org.jabref.logic.bst.BibtexNameFormatterTest.java,,,,,,1,,1,,1
src.test.java.org.jabref.logic.bst.BibtexPurifyTest.java,,,,,,1,,1,,
src.test.java.org.jabref.logic.bst.BibtexWidthTest.java,,,,,,1,,2,,1
src.test.java.org.jabref.logic.bst.TextPrefixFunctionTest.java,,,,,,1,,1,,1
src.test.java.org.jabref.logic.l10n.EncodingsTest.java,,,,,,1,,1,,
src.test.java.org.jabref.logic.net.URLUtilTest.java,,,,,,1,,1,,2
src.test.java.org.jabref.preferences.LastFocusedTabPreferencesTest.java,,,,,,1,,,,1
src.main.java.org.jabref.shared.DBMSConnectionProperties.java,,,,,,1,,,,
src.main.java.org.jabref.shared.DBMSType.java,,,,,,1,,,,
src.main.java.org.jabref.shared.MySQLProcessor.java,,,,,,1,,,,
src.main.java.org.jabref.shared.OracleProcessor.java,,,,,,1,,,,
src.main.java.org.jabref.shared.event.ConnectionLostEvent.java,,,,,,2,,,,
src.main.java.org.jabref.shared.event.SharedEntryNotPresentEvent.java,,,,,,2,,,,
src.main.java.org.jabref.shared.event.UpdateRefusedEvent.java,,,,,,2,,,,
src.main.java.org.jabref.shared.exception.DatabaseNotSupportedException.java,,,,,,1,,,,
src.main.java.org.jabref.shared.exception.InvalidDBMSConnectionPropertiesException.java,,,,,,1,,,,
src.main.java.org.jabref.shared.exception.NotASharedDatabaseException.java,,,,,,1,,,,
src.main.java.org.jabref.shared.exception.OfflineLockException.java,,,,,,2,,,,
src.main.java.org.jabref.shared.exception.SharedEntryNotPresentException.java,,,,,,2,,,,
src.main.java.org.jabref.shared.listener.OracleNotificationListener.java,,,,,,1,,,,
src.main.java.org.jabref.shared.listener.PostgresSQLNotificationListener.java,,,,,,1,,,,
src.test.java.org.jabref.shared.TestManager.java,,,,,,1,,,,
src.main.java.org.jabref.collab.FileUpdateListener.java,,,,,,1,,,,
src.main.java.org.jabref.collab.InfoPane.java,,,,,,1,,,,
src.main.java.org.jabref.pdfimport.PdfFileFilter.java,,,,,,1,,,,
src.main.java.net.sf.jabref.logic.autocompleter.AutoCompleter.java,,,,,,1,,,,
src.main.java.net.sf.jabref.logic.autocompleter.AutoCompleters.java,,,,,,1,,,,
src.main.java.net.sf.jabref.logic.formatter.bibtexfields.EscapeUnderscoresFormatter.java,,,,,,2,,,,
